,DB ID,Wrestler,Opponent,Second,Score,Action,Successful,Technique,Defense,Flag,Author,Status
1714,982016,Amir Hossein Abbas ZARE,Daniel LIGETI,01:20,2,Roll,1,Roll from parter,0,,Ferid,Completed
1715,991824,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,04:43,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1716,991824,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,04:42,1,Penalty,1,Penalty,0,,Ferid,Completed
1717,991824,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,04:32,2,To go behind,1,To go behind,0,,Ferid,Completed
1718,991824,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,02:22,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1719,991824,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,02:20,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1720,991824,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,01:46,2,To go behind,1,To go behind,0,,Ferid,Completed
1721,991824,Dzianis KHRAMIANKOU,Amir Hossein Abbas ZARE,00:06,2,To go behind,1,To go behind,0,,Ferid,Completed
1722,991814,Jonovan Darius SMITH,Amir Hossein Abbas ZARE,05:56,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1723,991814,Amir Hossein Abbas ZARE,Jonovan Darius SMITH,05:46,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1724,991814,Jonovan Darius SMITH,Amir Hossein Abbas ZARE,05:23,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1725,991814,Amir Hossein Abbas ZARE,Jonovan Darius SMITH,05:10,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1726,991814,Amir Hossein Abbas ZARE,Jonovan Darius SMITH,04:06,2,To go behind,1,To go behind,0,,Ferid,Completed
1727,991814,Amir Hossein Abbas ZARE,Jonovan Darius SMITH,04:04,2,Roll,1,Roll from parter,0,,Ferid,Completed
1728,991814,Amir Hossein Abbas ZARE,Jonovan Darius SMITH,03:58,2,Roll,1,Roll from parter,0,,Ferid,Completed
1729,991814,Amir Hossein Abbas ZARE,Jonovan Darius SMITH,03:53,2,Roll,1,Roll from parter,0,,Ferid,Completed
1730,991809,Daniel LIGETI,Amir Hossein Abbas ZARE,04:42,0,Passivity,0,From passivity,1,,Ferid,Completed
1731,991809,Amir Hossein Abbas ZARE,Daniel LIGETI,04:12,1,Passivity,1,From passivity,0,,Ferid,Completed
1732,991809,Amir Hossein Abbas ZARE,Daniel LIGETI,03:31,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1733,991809,Daniel LIGETI,Amir Hossein Abbas ZARE,02:36,4,Takedown,1,Single leg takedown,0,,Ferid,Completed
1734,991809,Amir Hossein Abbas ZARE,Daniel LIGETI,02:15,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1735,991809,Amir Hossein Abbas ZARE,Daniel LIGETI,02:01,2,To go behind,1,To go behind,0,,Ferid,Completed
1736,991809,Amir Hossein Abbas ZARE,Daniel LIGETI,01:51,2,To go behind,1,To go behind,0,,Ferid,Completed
1737,991809,Amir Hossein Abbas ZARE,Daniel LIGETI,01:35,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1738,991809,Amir Hossein Abbas ZARE,Daniel LIGETI,01:28,2,To go behind,1,To go behind,0,,Ferid,Completed
1739,991809,Amir Hossein Abbas ZARE,Daniel LIGETI,01:12,2,To go behind,1,To go behind,0,,Ferid,Completed
1740,991806,Taha AKGUL,Amir Hossein Abbas ZARE,04:07,0,Passivity,0,From passivity,1,,Ferid,Completed
1741,991806,Amir Hossein Abbas ZARE,Taha AKGUL,03:37,1,Passivity,1,From passivity,0,,Ferid,Completed
1742,991806,Taha AKGUL,Amir Hossein Abbas ZARE,02:02,0,Passivity,0,From passivity,1,,Ferid,Completed
1743,991806,Amir Hossein Abbas ZARE,Taha AKGUL,01:34,1,Passivity,1,From passivity,0,,Ferid,Completed
1744,991806,Amir Hossein Abbas ZARE,Taha AKGUL,00:44,2,To go behind,1,To go behind,0,,Ferid,Completed
1745,991799,Geno PETRIASHVILI,Amir Hossein Abbas ZARE,04:31,0,Passivity,0,From passivity,1,,Ferid,Completed
1746,991799,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,04:03,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1747,991799,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,04:00,1,Passivity,1,From passivity,0,,Ferid,Completed
1748,991799,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,03:27,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1749,991799,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,02:47,2,To go behind,1,To go behind,0,,Ferid,Completed
1750,991799,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,02:09,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1751,991799,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,02:09,1,Penalty,1,Penalty,0,,Ferid,Completed
1752,991799,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,01:36,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1753,991799,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,01:22,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1754,991799,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,01:12,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1755,952768,Arif NIFTULLAYEV,Jan ZIRN,05:40,4,Takedown,1,Bodylock,0,,Narin,Completed
1756,952768,Arif NIFTULLAYEV,Jan ZIRN,05:25,2,Roll,1,Roll from parter,0,,Narin,Completed
1757,952768,Arif NIFTULLAYEV,Jan ZIRN,04:36,0,To go behind,0,Arm drag,1,,Narin,Completed
1758,952768,Jan ZIRN,Arif NIFTULLAYEV,02:48,0,Takedown,0,Arm spin,1,,Narin,Completed
1759,952766,Arif NIFTULLAYEV,Giorgi MELIA,05:48,4,Takedown,1,Bodylock,0,,Narin,Completed
1760,952766,Giorgi MELIA,Arif NIFTULLAYEV,05:47,0,Takedown,0,Double overhook throw,1,,Narin,Completed
1761,952766,Giorgi MELIA,Arif NIFTULLAYEV,05:41,1,Protection zone,1,From passivity,0,,Narin,Completed
1762,952766,Giorgi MELIA,Arif NIFTULLAYEV,05:01,4,Takedown,1,Double overhook throw,0,,Narin,Completed
1763,952766,Arif NIFTULLAYEV,Giorgi MELIA,04:33,0,Takedown,0,Headlock throw,1,,Narin,Completed
1764,952766,Giorgi MELIA,Arif NIFTULLAYEV,03:57,2,Takedown,1,Double overhook throw,0,,Narin,Completed
1765,952766,Arif NIFTULLAYEV,Giorgi MELIA,02:40,0,Takedown,0,Arm spin,1,,Narin,Completed
1766,952766,Arif NIFTULLAYEV,Giorgi MELIA,00:09,0,Takedown,0,Whizzer throw,1,,Narin,Completed
1767,952762,Arif NIFTULLAYEV,Vladen KOZLIUK,05:30,0,Takedown,0,Arm spin,1,,Narin,Completed
1768,952762,Vladen KOZLIUK,Arif NIFTULLAYEV,05:12,0,Takedown,0,Takedown,1,,Narin,Completed
1769,952762,Vladen KOZLIUK,Arif NIFTULLAYEV,04:54,2,Pin to parter,1,Pin to parter,0,,Narin,Completed
1770,952762,Vladen KOZLIUK,Arif NIFTULLAYEV,04:44,2,Pin to parter,1,Victory by fall,0,,Narin,Completed
1771,971317,Arif NIFTULLAYEV,Beytullah KAYISDAG,04:40,1,Passivity,1,From passivity,0,,Narin,Completed
1772,971317,Arif NIFTULLAYEV,Beytullah KAYISDAG,04:18,0,Takedown,0,Arm spin,1,,Narin,Completed
1773,971317,Arif NIFTULLAYEV,Beytullah KAYISDAG,03:38,0,Takedown,0,Arm throw,1,,Narin,Completed
1774,971317,Beytullah KAYISDAG,Arif NIFTULLAYEV,02:54,4,Takedown,1,Arm throw,0,,Narin,Completed
1775,971317,Beytullah KAYISDAG,Arif NIFTULLAYEV,01:57,0,Takedown,0,Arm throw,1,,Narin,Completed
1776,971317,Arif NIFTULLAYEV,Beytullah KAYISDAG,01:22,1,Protection zone,1,From passivity,0,,Narin,Completed
1777,971317,Arif NIFTULLAYEV,Beytullah KAYISDAG,01:21,1,Penalty,1,Penalty,0,,Narin,Completed
1778,971317,Beytullah KAYISDAG,Arif NIFTULLAYEV,00:58,2,To go behind,1,To go behind,0,,Narin,Completed
1779,975290,Murat LOKIAYEV,Arif NIFTULLAYEV,05:14,0,Takedown,0,Arm throw,1,,Narin,Completed
1780,975290,Arif NIFTULLAYEV,Murat LOKIAYEV,04:43,1,Passivity,1,From passivity,1,,Narin,Completed
1781,975290,Arif NIFTULLAYEV,Murat LOKIAYEV,01:56,1,Passivity,1,From passivity,0,,Narin,Completed
1782,975282,Alex Gergo SZOKE,Arif NIFTULLAYEV,04:22,1,Passivity,1,From passivity,0,,Narin,Completed
1783,975282,Alex Gergo SZOKE,Arif NIFTULLAYEV,04:05,2,Roll,1,Roll from parter,0,,Narin,Completed
1784,980060,Daniel GASTL,Arif NIFTULLAYEV,05:39,0,Takedown,0,Arm throw,1,,Narin,Completed
1785,980060,Arif NIFTULLAYEV,Daniel GASTL,05:36,2,To go behind,1,To go behind,1,,Narin,Completed
1786,980060,Arif NIFTULLAYEV,Daniel GASTL,05:26,0,Roll,0,Roll from parter,1,,Narin,Completed
1787,980060,Daniel GASTL,Arif NIFTULLAYEV,05:25,1,Protection zone,1,From passivity,0,,Narin,Completed
1788,980060,Arif NIFTULLAYEV,Daniel GASTL,04:19,1,Passivity,1,From passivity,0,,Narin,Completed
1789,980060,Daniel GASTL,Arif NIFTULLAYEV,02:12,1,Passivity,1,From passivity,0,,Narin,Completed
1790,980047,Arif NIFTULLAYEV,Vilius LAURINAITIS,05:32,2,Protection zone,1,From passivity,0,,Narin,Completed
1791,980047,Arif NIFTULLAYEV,Vilius LAURINAITIS,05:27,2,To go behind,1,To go behind,0,,Narin,Completed
1792,980047,Arif NIFTULLAYEV,Vilius LAURINAITIS,05:22,0,Roll,0,Roll from parter,1,,Narin,Completed
1793,980047,Arif NIFTULLAYEV,Vilius LAURINAITIS,05:02,2,To go behind,1,To go behind,0,,Narin,Completed
1794,980047,Arif NIFTULLAYEV,Vilius LAURINAITIS,05:01,2,Roll,1,Roll from parter,0,,Narin,Completed
1795,980047,Arif NIFTULLAYEV,Vilius LAURINAITIS,04:42,0,Roll,0,Roll from parter,0,,Narin,Completed
1796,980040,Arif NIFTULLAYEV,Alex Gergo SZOKE,05:48,2,To go behind,1,To go behind,0,,Narin,Completed
1797,980040,Arif NIFTULLAYEV,Alex Gergo SZOKE,05:40,2,Roll,1,Roll from parter,0,,Narin,Completed
1798,980040,Alex Gergo SZOKE,Arif NIFTULLAYEV,05:28,2,To go behind,1,Arm drag,0,,Narin,Completed
1799,980040,Arif NIFTULLAYEV,Alex Gergo SZOKE,05:09,2,To go behind,1,To go behind,0,,Narin,Completed
1800,980040,Arif NIFTULLAYEV,Alex Gergo SZOKE,04:57,2,Roll,1,Roll from parter,0,,Narin,Completed
1801,980040,Arif NIFTULLAYEV,Alex Gergo SZOKE,04:52,2,Roll,1,Roll from parter,0,,Narin,Completed
1802,980036,Arif NIFTULLAYEV,Kiril Milenov MILOV,05:11,0,Takedown,0,Arm spin,1,,Narin,Completed
1803,980036,Kiril Milenov MILOV,Arif NIFTULLAYEV,05:08,0,Takedown,0,Front headlock throw,1,,Narin,Completed
1804,980036,Arif NIFTULLAYEV,Kiril Milenov MILOV,05:05,2,To go behind,1,Escape,0,,Narin,Completed
1805,980036,Arif NIFTULLAYEV,Kiril Milenov MILOV,04:51,0,Roll,1,Roll from parter,0,,Narin,Completed
1806,980036,Kiril Milenov MILOV,Arif NIFTULLAYEV,04:23,0,Takedown,0,Arm spin,1,,Narin,Completed
1807,980036,Arif NIFTULLAYEV,Kiril Milenov MILOV,04:20,1,Passivity,1,From passivity,0,,Narin,Completed
1808,980036,Arif NIFTULLAYEV,Kiril Milenov MILOV,03:54,0,Takedown,0,Double overhook throw,1,,Narin,Completed
1809,980036,Kiril Milenov MILOV,Arif NIFTULLAYEV,02:14,1,Passivity,1,From passivity,0,,Narin,Completed
1810,980036,Kiril Milenov MILOV,Arif NIFTULLAYEV,01:52,2,Roll,1,Roll from parter,1,,Narin,Completed
1811,980036,Kiril Milenov MILOV,Arif NIFTULLAYEV,01:31,4,Takedown,1,Bodylock,0,,Narin,Completed
1812,980031,Nikoloz KAKHELASHVILI,Arif NIFTULLAYEV,04:30,1,Passivity,1,From passivity,0,,Narin,Completed
1813,980031,Nikoloz KAKHELASHVILI,Arif NIFTULLAYEV,04:16,0,Roll,0,Roll from parter,1,,Narin,Completed
1814,980031,Arif NIFTULLAYEV,Nikoloz KAKHELASHVILI,02:22,1,Passivity,1,From passivity,1,,Narin,Completed
1815,980031,Nikoloz KAKHELASHVILI,Arif NIFTULLAYEV,01:03,0,Takedown,0,Bodylock,1,,Narin,Completed
1816,980031,Arif NIFTULLAYEV,Nikoloz KAKHELASHVILI,00:57,1,Challange,1,Flag,0,1.0,Narin,Completed
1817,982245,Arif NIFTULLAYEV,Gerard Cyprian KURNICZAK,04:27,1,Passivity,1,From passivity,0,,Narin,Completed
1818,982245,Arif NIFTULLAYEV,Gerard Cyprian KURNICZAK,02:38,2,To go behind,1,To go behind,1,,Narin,Completed
1819,982237,Arif NIFTULLAYEV,Kiril Milenov MILOV,04:53,1,Passivity,1,From passivity,0,,Narin,Completed
1820,982237,Kiril Milenov MILOV,Arif NIFTULLAYEV,04:27,2,Roll,1,Gator roll,0,,Narin,Completed
1821,982237,Kiril Milenov MILOV,Arif NIFTULLAYEV,02:52,0,Takedown,0,Arm spin,1,,Narin,Completed
1822,982237,Kiril Milenov MILOV,Arif NIFTULLAYEV,02:07,1,Passivity,1,From passivity,0,,Narin,Completed
1823,982237,Kiril Milenov MILOV,Arif NIFTULLAYEV,01:39,2,To go behind,1,To go behind,0,,Narin,Completed
1824,982231,Murat LOKIAYEV,Arif NIFTULLAYEV,05:57,0,Takedown,0,Arm drag,1,,Narin,Completed
1825,982231,Murat LOKIAYEV,Arif NIFTULLAYEV,04:39,1,Passivity,1,From passivity,0,,Narin,Completed
1826,982231,Murat LOKIAYEV,Arif NIFTULLAYEV,04:15,4,Takedown,1,Reverse lift,0,,Narin,Completed
1827,982231,Arif NIFTULLAYEV,Murat LOKIAYEV,04:10,2,Pin to parter,1,Pin to parter,0,,Narin,Completed
1828,982231,Murat LOKIAYEV,Arif NIFTULLAYEV,04:09,2,Roll,1,Roll from parter,0,,Narin,Completed
1829,982231,Murat LOKIAYEV,Arif NIFTULLAYEV,04:01,2,Roll,1,Roll from parter,0,,Narin,Completed
1830,982231,Arif NIFTULLAYEV,Murat LOKIAYEV,03:35,0,Takedown,0,Arm throw,1,,Narin,Completed
1831,982231,Murat LOKIAYEV,Arif NIFTULLAYEV,03:04,1,Protection zone,1,From passivity,0,,Narin,Completed
1832,984204,Arif NIFTULLAYEV,Artur OMAROV,05:43,0,Takedown,0,Bodylock,1,,Narin,Completed
1833,984204,Artur OMAROV,Arif NIFTULLAYEV,05:43,0,Takedown,0,Whizzer throw,1,,Narin,Completed
1834,984204,Artur OMAROV,Arif NIFTULLAYEV,04:43,0,Takedown,0,Arm throw,1,,Narin,Completed
1835,984204,Arif NIFTULLAYEV,Artur OMAROV,04:40,1,Passivity,1,From passivity,0,,Narin,Completed
1836,984204,Artur OMAROV,Arif NIFTULLAYEV,02:19,1,Passivity,1,From passivity,0,,Narin,Completed
1837,984204,Artur OMAROV,Arif NIFTULLAYEV,00:56,1,To go behind,1,Escape,0,,Narin,Completed
1838,984204,Artur OMAROV,Arif NIFTULLAYEV,00:36,0,Takedown,0,Arm spin,1,,Narin,Completed
1839,992160,Mindaugas VENCKAITIS,Arif NIFTULLAYEV,04:39,1,Passivity,1,From passivity,0,,Narin,Completed
1840,992160,Mindaugas VENCKAITIS,Arif NIFTULLAYEV,04:25,2,Roll,1,Roll from parter,0,,Narin,Completed
1841,992160,Arif NIFTULLAYEV,Mindaugas VENCKAITIS,02:11,1,Passivity,1,From passivity,0,,Narin,Completed
1842,992160,Arif NIFTULLAYEV,Mindaugas VENCKAITIS,01:53,2,Roll,1,Roll from parter,0,,Narin,Completed
1843,992160,Mindaugas VENCKAITIS,Arif NIFTULLAYEV,01:40,4,Takedown,1,Takedown,0,,Narin,Completed
1844,939285,Kristoffer Zakarias BERG,Artur OMAROV,04:34,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1845,939285,Artur OMAROV,Kristoffer Zakarias BERG,04:00,0,Takedown,0,Arm throw,1,,Zuleyxa,Completed
1846,939285,Kristoffer Zakarias BERG,Artur OMAROV,04:00,4,Takedown,1,Takedown,0,1.0,Zuleyxa,Completed
1847,939285,Artur OMAROV,Kristoffer Zakarias BERG,03:01,0,Takedown,0,Bodylock,1,,Zuleyxa,Completed
1848,939285,Kristoffer Zakarias BERG,Artur OMAROV,03:01,0,Takedown,0,Lateral drop throw,1,,Zuleyxa,Completed
1849,939285,Kristoffer Zakarias BERG,Artur OMAROV,03:01,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
1850,939285,Kristoffer Zakarias BERG,Artur OMAROV,01:58,2,Takedown,1,Whizzer throw,0,,Zuleyxa,Completed
1851,954175,Artur OMAROV,Siarhei STARADUB,04:44,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1852,954175,Siarhei STARADUB,Artur OMAROV,02:17,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1853,954175,Siarhei STARADUB,Artur OMAROV,02:10,0,Roll,0,Roll from parter,1,,Zuleyxa,Completed
1854,957055,Fatih BASKOY,Artur OMAROV,05:05,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1855,957055,Fatih BASKOY,Artur OMAROV,04:47,0,Takedown,0,Reverse lift,1,,Zuleyxa,Completed
1856,957055,Fatih BASKOY,Artur OMAROV,04:40,4,Takedown,1,Reverse lift,0,,Zuleyxa,Completed
1857,957055,Fatih BASKOY,Artur OMAROV,04:36,1,Penalty,1,Penalty,0,,Zuleyxa,Completed
1858,957055,Artur OMAROV,Fatih BASKOY,00:08,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
1859,960690,Tadeusz MICHALIK,Artur OMAROV,05:16,4,Takedown,1,Takedown,0,,Zuleyxa,Completed
1860,960690,Tadeusz MICHALIK,Artur OMAROV,05:14,1,Challange,1,Flag,0,1.0,Zuleyxa,Completed
1861,960690,Artur OMAROV,Tadeusz MICHALIK,00:49,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
1862,960690,Artur OMAROV,Tadeusz MICHALIK,00:25,4,Takedown,1,Front headlock throw,0,,Zuleyxa,Completed
1863,960690,Artur OMAROV,Tadeusz MICHALIK,00:15,1,Challange,1,Flag,0,1.0,Zuleyxa,Completed
1864,960682,Nikoloz KAKHELASHVILI,Artur OMAROV,04:49,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1865,960682,Nikoloz KAKHELASHVILI,Artur OMAROV,04:42,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
1866,960682,Nikoloz KAKHELASHVILI,Artur OMAROV,04:35,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
1867,960682,Nikoloz KAKHELASHVILI,Artur OMAROV,04:21,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
1868,960682,Nikoloz KAKHELASHVILI,Artur OMAROV,04:10,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
1869,960676,Artur OMAROV,Anestis ZARIFES,04:51,0,Takedown,0,Arm throw,1,,Zuleyxa,Completed
1870,960676,Artur OMAROV,Anestis ZARIFES,04:19,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1871,960676,Artur OMAROV,Anestis ZARIFES,04:07,2,Takedown,1,Bodylock,0,,Zuleyxa,Completed
1872,960676,Artur OMAROV,Anestis ZARIFES,03:53,4,Takedown,1,Bodylock,0,,Zuleyxa,Completed
1873,960676,Artur OMAROV,Anestis ZARIFES,03:48,4,Takedown,1,Bodylock,0,,Zuleyxa,Completed
1874,960674,Aleksandr GOLOVIN,Artur OMAROV,05:55,4,Takedown,1,Bodylock,0,,Zuleyxa,Completed
1875,960674,Aleksandr GOLOVIN,Artur OMAROV,04:34,2,To go behind,1,To go behind,0,,Zuleyxa,Completed
1876,960674,Aleksandr GOLOVIN,Artur OMAROV,04:31,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
1877,962358,Artur OMAROV,Damian VON EUW,04:45,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1878,962358,Artur OMAROV,Damian VON EUW,01:54,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1879,962350,Murat LOKIAYEV,Artur OMAROV,04:35,1,Passivity,1,From passivity,0,,Nermin,Completed
1880,962350,Murat LOKIAYEV,Artur OMAROV,04:25,2,Roll,1,Roll from parter,0,,Nermin,Completed
1881,962350,Artur OMAROV,Murat LOKIAYEV,02:44,2,Penalty,1,Penalty,0,,Nermin,Completed
1882,962350,Murat LOKIAYEV,Artur OMAROV,02:34,0,Takedown,0,Headlock throw,1,,Nermin,Completed
1883,962350,Artur OMAROV,Murat LOKIAYEV,00:01,2,Takedown,1,Takedown,0,,Nermin,Completed
1884,962346,Kiril Milenov MILOV,Artur OMAROV,05:36,0,Takedown,0,Arm throw,1,,Zuleyxa,Completed
1885,962346,Kiril Milenov MILOV,Artur OMAROV,05:35,4,Takedown,1,Arm throw,0,,Zuleyxa,Completed
1886,962346,Kiril Milenov MILOV,Artur OMAROV,04:38,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1887,962346,Kiril Milenov MILOV,Artur OMAROV,04:21,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
1888,962346,Kiril Milenov MILOV,Artur OMAROV,04:19,0,Roll,0,Roll from parter,1,,Zuleyxa,Completed
1889,962346,Kiril Milenov MILOV,Artur OMAROV,02:29,0,Takedown,0,Bodylock,1,,Zuleyxa,Completed
1890,962346,Kiril Milenov MILOV,Artur OMAROV,02:28,2,To go behind,1,To go behind,0,,Zuleyxa,Completed
1891,963538,Yevhenii SAVETA,Artur OMAROV,05:52,2,Penalty,1,Penalty,0,,Zuleyxa,Completed
1892,963538,Yevhenii SAVETA,Artur OMAROV,05:35,2,Penalty,1,Penalty,0,,Zuleyxa,Completed
1893,963538,Yevhenii SAVETA,Artur OMAROV,04:37,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1894,963538,Yevhenii SAVETA,Artur OMAROV,04:22,0,Takedown,0,Bodylock,1,,Zuleyxa,Completed
1895,963538,Artur OMAROV,Yevhenii SAVETA,02:12,2,Penalty,1,Penalty,0,,Zuleyxa,Completed
1896,963538,Yevhenii SAVETA,Artur OMAROV,01:45,2,Penalty,1,Penalty,0,,Zuleyxa,Completed
1897,963995,Damian VON EUW,Artur OMAROV,04:31,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1898,963995,Artur OMAROV,Damian VON EUW,02:04,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1899,963995,Artur OMAROV,Damian VON EUW,01:59,0,Takedown,0,Front headlock throw,1,,Zuleyxa,Completed
1900,963987,Artur OMAROV,Peter OEHLER,04:31,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1901,963987,Artur OMAROV,Peter OEHLER,04:24,0,Takedown,0,Front headlock throw,1,,Zuleyxa,Completed
1902,963987,Artur OMAROV,Peter OEHLER,04:21,2,To go behind,1,To go behind,0,,Zuleyxa,Completed
1903,963987,Artur OMAROV,Peter OEHLER,04:13,0,Takedown,0,Front headlock throw,1,,Zuleyxa,Completed
1904,963987,Peter OEHLER,Artur OMAROV,04:12,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
1905,963987,Peter OEHLER,Artur OMAROV,02:30,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1906,963983,Vilius LAURINAITIS,Artur OMAROV,05:00,0,Takedown,0,Arm throw,1,,Zuleyxa,Completed
1907,963983,Artur OMAROV,Vilius LAURINAITIS,04:54,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1908,963983,Vilius LAURINAITIS,Artur OMAROV,04:20,0,Takedown,0,Headlock throw,1,,Zuleyxa,Completed
1909,963983,Artur OMAROV,Vilius LAURINAITIS,04:18,2,To go behind,1,To go behind,0,,Zuleyxa,Completed
1910,963983,Artur OMAROV,Vilius LAURINAITIS,02:33,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
1911,963983,Artur OMAROV,Vilius LAURINAITIS,01:37,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1912,963983,Artur OMAROV,Vilius LAURINAITIS,01:27,2,Takedown,1,Bodylock,0,,Zuleyxa,Completed
1913,963983,Artur OMAROV,Vilius LAURINAITIS,00:48,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
1914,969280,Yevhenii SAVETA,Artur OMAROV,04:34,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1915,969280,Yevhenii SAVETA,Artur OMAROV,04:19,0,Takedown,0,Bodylock,1,,Zuleyxa,Completed
1916,969280,Yevhenii SAVETA,Artur OMAROV,04:13,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
1917,969280,Artur OMAROV,Yevhenii SAVETA,02:12,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1918,969280,Artur OMAROV,Yevhenii SAVETA,02:00,2,Takedown,1,Reverse lift,0,,Zuleyxa,Completed
1919,969280,Yevhenii SAVETA,Artur OMAROV,01:27,0,To go behind,0,To go behind,1,,Zuleyxa,Completed
1920,972239,Vilius LAURINAITIS,Artur OMAROV,04:34,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1921,972239,Vilius LAURINAITIS,Artur OMAROV,03:54,0,Takedown,0,Arm throw,1,,Zuleyxa,Completed
1922,972239,Artur OMAROV,Vilius LAURINAITIS,03:47,0,To go behind,0,Arm drag,1,,Zuleyxa,Completed
1923,972239,Artur OMAROV,Vilius LAURINAITIS,02:18,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1924,972239,Vilius LAURINAITIS,Artur OMAROV,00:46,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
1925,972239,Artur OMAROV,Vilius LAURINAITIS,00:42,1,To go behind,1,Escape,0,,Zuleyxa,Completed
1926,972239,Artur OMAROV,Vilius LAURINAITIS,00:27,2,Roll,1,Gator roll,0,,Zuleyxa,Completed
1927,972233,Daniel GASTL,Artur OMAROV,04:34,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1928,972233,Daniel GASTL,Artur OMAROV,04:25,0,Roll,0,Roll from parter,1,,Zuleyxa,Completed
1929,972233,Daniel GASTL,Artur OMAROV,04:19,0,Roll,0,Roll from parter,1,,Zuleyxa,Completed
1930,972233,Artur OMAROV,Daniel GASTL,04:18,1,To go behind,1,Escape,0,,Zuleyxa,Completed
1931,972233,Daniel GASTL,Artur OMAROV,02:36,2,Penalty,1,Penalty,0,,Zuleyxa,Completed
1932,972233,Artur OMAROV,Daniel GASTL,01:39,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1933,972233,Daniel GASTL,Artur OMAROV,01:21,2,Pin to parter,1,Pin to parter,0,,Zuleyxa,Completed
1934,972233,Daniel GASTL,Artur OMAROV,01:06,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
1935,975289,Alex Gergo SZOKE,Artur OMAROV,04:42,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
1936,975289,Alex Gergo SZOKE,Artur OMAROV,04:26,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
1937,975289,Artur OMAROV,Alex Gergo SZOKE,02:14,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
